-1.32,-1.33,,
-1.35,0.69,,
-1.32,1.45,,
-0.05,-1.34,,
0.8,0.7,,
0,-3.03,,
-1.34,-1.33,,
-1.32,-1.34,,
-1.35,-0.2,,
0.01,-1.33,,
-1.33,-1.33,,
0.61,-1.33,,
0.46,-1.32,,
-1.35,-1.99,,
0.94,-1.33,,
1.37,-1.35,,
0.1,-1.33,,
0.06,-0.05,,
0.97,0.81,,
-1.33,0,,
-1.34,-1.35,,
-0.14,-1.33,,
-1.34,-1.35,,
-1.32,0.01,,
-0.26,-1.33,,
-0.01,0.61,,
0.87,0.47,,
-1.33,-1.35,,
0.89,0.95,,
-3.35,1.38,,
-3.01,0.1,,
0.66,0.06,,
-1.15,0.97,,
1.86,-1.33,,
-1.33,-1.34,,
0.15,-0.14,,
0.43,-1.34,,
0.65,-1.33,,
0.23,1.4,,
0.8,0.54,,
-1.33,0.85,,
2.33,0.89,,
-1.33,0.32,,
-1.32,0.49,,
0.79,0.74,,
1.68,0.58,,
0.99,0.68,,
-0.16,0.22,,
-1.32,1.2,,
-1.33,0.11,,
-3.69,-1.28,,
0.35,1.04,,
-1.34,0.81,,
-1.32,1.41,,
-1.35,1.06,,
0.66,1.51,,
0.32,2.23,,
-1.32,0.54,,
0.4,0.09,,
-3.68,0.48,,
-3.7,1.93,,
1.75,0.24,,
2.81,1.34,,
-3.69,0.95,,
-1.35,1.14,,
0.77,0.37,,
1.05,0.43,,
0.9,0.72,,
-1.33,0.72,,
-1.34,0.73,,
-1.32,0.69,,
1.97,-0.27,,
-1.35,0.6,,
-1.35,0.19,,
-1.32,0.24,,
-1.35,0.4,,
-1.33,2.79,,
-1.34,0.74,,
2.65,0.28,,
1.02,0.18,,
-1.33,0.76,,
1,-1.35,,
1.02,0.8,,
1.03,0.46,,
-1.33,0.41,,
-1.34,0.34,,
-1.33,-1.35,,
0.94,0.69,,
-1.33,0.95,,
-1.33,0.47,,
1.8,0.79,,
-1.34,-0.31,,
-1.33,1.89,,
-1.33,1.84,,
1.03,0.6,,
-1.33,0.8,,
-1.33,2.55,,
-1.34,0.96,,
-1.33,0.25,-0.455555556,0.181313131
-1.33,0.81,-0.4643,0.1876
-1.34,0.09,-0.4645,0.2018
-1.34,0.61,-0.4644,0.201
-1.33,0.2,-0.4645,0.1885
-1.34,0.45,-0.4774,0.2064
-1.33,2,-0.4987,0.2194
-1.34,-0.06,-0.5121,0.2491
-1.33,0.54,-0.512,0.2678
-1.33,-0.42,-0.5121,0.277
-1.35,1.26,-0.5121,0.2916
1.7,0.97,-0.4952,0.3146
1.02,1.04,-0.4717,0.3383
0.81,0.79,-0.4697,0.3595
-1.32,1.27,-0.4875,0.3854
-1.33,0.95,-0.4873,0.4148
-1.33,0.68,-0.51,0.4349
-1.33,0.55,-0.537,0.4539
-1.35,1.46,-0.5515,0.4818
-1.33,0,-0.5654,0.4823
2.53,2.3,-0.5498,0.4972
-1.33,0.86,-0.5498,0.5058
-1.33,1.98,-0.5497,0.5391
-2.45,0.99,-0.5728,0.5623
-1.32,0.5,-0.5726,0.5808
-1.35,1.38,-0.5729,0.5945
0.97,0.74,-0.5606,0.6152
0.63,0.72,-0.5542,0.6163
0.92,0.88,-0.5537,0.6204
-2,1.07,-0.5604,0.6446
-1.32,0.86,-0.5825,0.6437
-1.32,0.81,-0.5622,0.638
-1.33,0.68,-0.5454,0.6438
-1.33,1.02,-0.5653,0.6534
0.82,0.72,-0.5456,0.6509
-1.34,1.09,-0.5776,0.6751
-1.33,1.35,-0.5776,0.702
-1.35,0.55,-0.5926,0.7089
0.47,-0.2,-0.5922,0.7203
-3.03,0.53,-0.629,0.7389
-1.33,0.36,-0.6446,0.7285
-1.34,0.38,-0.666,0.7269
-2,1.27,-0.6727,0.7311
-1.33,0.42,-0.7093,0.7264
-3.2,1.03,-0.728,0.7335
-1.34,0.98,-0.7282,0.7384
-1.35,1.38,-0.7496,0.7448
-2.02,0.77,-0.7866,0.7467
-1.34,0.1,-0.8099,0.7409
0.35,0.11,-0.8048,0.7398
0.12,1.13,-0.7904,0.7391
-1.33,0.19,-0.7904,0.7399
-1.34,0.43,-0.7669,0.757
-3.48,0.52,-0.8052,0.7518
0.73,-0.16,-0.7845,0.7421
-1.34,0.7,-0.7847,0.735
-0.13,0.38,-0.7725,0.7282
-1.32,0.12,-0.7923,0.7143
1.01,0.54,-0.7854,0.6974
-1.35,0.62,-0.7857,0.6982
-1.33,-1.35,-0.803,0.6838
-1.33,0.2,-0.7795,0.681
-1.34,-0.04,-0.7559,0.6613
-1.35,0.52,-0.7869,0.6641
-1.33,0.38,-0.8283,0.6545
-1.33,0.18,-0.8047,0.6468
0.58,0.7,-0.7854,0.6424
-1.34,0.81,-0.8065,0.6468
-1.33,-0.7,-0.8303,0.6355
-1.32,0.28,-0.8525,0.6311
-1.33,0.22,-0.8525,0.6261
-1.99,1.03,-0.859,0.6291
0.13,1.34,-0.8445,0.6356
0.63,0.08,-0.8579,0.6391
-3.18,1.01,-0.8762,0.6432
0.72,1.49,-0.8555,0.6562
-1.32,0.71,-0.8555,0.6609
0.16,0.22,-0.8404,0.6591
0.28,1.24,-0.8243,0.6436
-1.33,1.3,-0.8242,0.6492
-1.33,0.11,-0.864,0.6475
-1.32,0.52,-0.8874,0.6509
-1.33,0.52,-0.8874,0.6485
-1.35,2.55,-0.9109,0.6875
-1.33,0.86,-0.9344,0.6881
-1.34,0.03,-0.9581,0.6838
-0.11,0.13,-0.9459,0.681
-3.02,0.85,-0.9627,0.6861
-1.35,0.72,-0.9629,0.7068
0.63,0.51,-0.966,0.705
-1.32,0.24,-0.9659,0.6979
-1.33,0.37,-0.9659,0.6969
0.75,1.63,-0.9764,0.7053
-1.33,0.63,-0.9763,0.7147
1,0.17,-0.953,0.6975
-1.33,1.07,-0.953,0.6898
-1.33,0.58,-0.9766,0.6896
-1.33,0.1,-0.9766,0.6826
-1.33,0.03,-0.9766,0.6574
0.39,0.69,-0.9593,0.6547
-1.34,-0.04,-0.9594,0.6518
0.12,0.21,-0.9449,0.6458
-3.08,0.06,-0.9623,0.6455
-1.34,0,-0.9623,0.6394
-3.02,0.86,-0.9792,0.646
-2.95,1.7,-0.9953,0.6585
-1.35,1.3,-0.9955,0.6515
-3.1,0.96,-1.0131,0.6617
-1.99,0.47,-1.0197,0.661
-1.33,1.55,-1.0197,0.6807
0.39,0.48,-1.0023,0.6729
-3.03,0.38,-1.0496,0.667
-1.34,0.6,-1.0732,0.6626
-1.32,0.05,-1.0945,0.6552
-1.33,0.89,-1.0946,0.6514
-1.33,0.71,-1.0946,0.649
-1.32,0.16,-1.0945,0.6438
-1.33,0.16,-1.0945,0.6399
-1.33,0.18,-1.0943,0.6271
-1.34,0.87,-1.0944,0.6358
-1.32,0.07,-1.1329,0.6135
-1.33,0.57,-1.1329,0.6106
-0.26,0.91,-1.1222,0.5999
0.58,0.62,-1.0919,0.5962
-1.32,0.44,-1.0919,0.5956
0.17,0.46,-1.0767,0.5864
-1.33,0.86,-1.0997,0.5876
0.28,0.6,-1.1032,0.5864
-2,0.6,-1.1324,0.5836
-1.34,0.12,-1.1258,0.5741
-1.33,0.54,-1.1259,0.5709
-1.34,0.47,-1.1261,0.5675
-3.2,1.01,-1.1448,0.5708
0.02,0.25,-1.1313,0.5631
0.87,1.38,-1.1308,0.5697
-1.33,0.61,-1.1307,0.5649
0.18,0.87,-1.1156,0.5601
-1.32,-0.15,-1.1153,0.5531
-1.33,0.4,-1.1333,0.5591
-0.04,0.69,-1.1034,0.5607
-1.33,0.6,-1.1034,0.5631
-1.33,0.75,-1.1033,0.5668
-1.34,0.87,-1.0967,0.5628
-1.99,0.36,-1.1033,0.5622
-1.34,0.79,-1.0847,0.5598
-1.34,0.04,-1.0847,0.5504
-1.32,-0.06,-1.0844,0.536
-1.33,-0.07,-1.0775,0.5276
-1.99,1.55,-1.084,0.5421
-1.33,-0.01,-1.1008,0.5409
-1.32,0.82,-1.1152,0.5378
-1.32,0.77,-1.1151,0.5436
-1.34,0.69,-1.1151,0.5462
-1.34,1.5,-1.0937,0.556
-2,-1.34,-1.121,0.5442
-0.05,0.62,-1.1081,0.5434
0.46,0.65,-1.1022,0.5461
-1.33,0.49,-1.1023,0.5498
-1.32,0.42,-1.1256,0.5486
-1.95,0.45,-1.1316,0.5469
-1.33,0.05,-1.1316,0.5609
0.5,0.38,-1.1133,0.5627
-1.34,0.82,-1.1133,0.5713
-1.33,0.74,-1.1131,0.5735
-1.34,0.26,-1.1132,0.5723
-1.32,0.47,-1.1131,0.5752
-1.33,-0.02,-1.1322,0.568
0.08,0.82,-1.118,0.5681
-1.33,0.89,-1.118,0.584
-1.33,0.77,-1.1181,0.5889
-3.09,0.7,-1.1357,0.5937
-1.33,0.95,-1.1291,0.5929
-1.33,0.95,-1.1437,0.589
-1.32,1.07,-1.1632,0.5989
0.12,0.49,-1.1302,0.5937
-1.33,0.64,-1.1507,0.5852
-0.25,0.43,-1.14,0.5824
-1.32,0.79,-1.1548,0.5881
-1.35,0.83,-1.1711,0.584
-1.33,0.59,-1.1711,0.5769
-3.09,0.08,-1.1887,0.5766
0.24,1,-1.1731,0.5814
-1.33,0.19,-1.1731,0.5781
-1.33,1.48,-1.1729,0.5674
-1.35,0.75,-1.1731,0.5663
-1.33,1.18,-1.173,0.5778
-1.33,2.82,-1.1852,0.6047
0.44,-0.3,-1.1506,0.5932
-1.32,0.23,-1.1503,0.5883
-1.33,0.76,-1.1699,0.5908
-1.33,0.79,-1.17,0.5963
-1.33,0.83,-1.17,0.6009
0.09,0.23,-1.1766,0.5869
0.36,2.08,-1.1597,0.6014
-1.35,0.58,-1.1832,0.6055
-1.32,0.43,-1.1831,0.5991
-1.32,0.98,-1.183,0.6031
-1.33,0.06,-1.183,0.6027
-1.32,0.45,-1.1829,0.6069
-1.33,0.75,-1.2001,0.6075
-1.33,1.25,-1.2,0.6204
-1.33,1.27,-1.2145,0.631
-1.34,0.89,-1.1971,0.6393
-1.32,1.18,-1.1969,0.6511
-1.32,0.95,-1.1799,0.652
-1.34,1.46,-1.1638,0.6496
-1.33,-1.11,-1.1636,0.6255
-1.11,0.03,-1.1437,0.6162
-1.35,0.54,-1.1373,0.6169
-3.29,1.53,-1.1569,0.6167
-1.32,0.39,-1.174,0.6158
-1.33,1.28,-1.157,0.6248
-1.34,0.44,-1.157,0.6232
-1.33,0.99,-1.1571,0.6326
-1.32,1.45,-1.157,0.6382
-1.32,1.11,-1.1569,0.6422
-1.33,0.79,-1.157,0.6485
-1.33,0.01,-1.157,0.647
-1.34,0.52,-1.1571,0.6504
0.98,0.5,-1.1339,0.6467
-1.33,0.88,-1.134,0.6548
-1.33,2.85,-1.134,0.6776
-1.32,0.73,-1.1446,0.6758
-1.33,0.76,-1.1637,0.6772
-1.35,-0.17,-1.164,0.6711
-1.33,1.31,-1.179,0.6796
0.4,1.11,-1.1617,0.6821
-1.35,0.91,-1.178,0.6852
-1.33,1.05,-1.1713,0.6897
-1.33,0.92,-1.1712,0.6977
-1.73,-0.84,-1.1752,0.6839
-1.33,-0.11,-1.1751,0.6781
-1.33,0.59,-1.1564,0.6739
-1.32,0.12,-1.1698,0.6726
-1.32,0.96,-1.1917,0.6684
-1.34,0.24,-1.1918,0.6647
-1.32,0.87,-1.2068,0.6647
-1.33,0.91,-1.2069,0.6753
-1.33,0.65,-1.2069,0.6778
-1.33,1.01,-1.2198,0.681
-1.33,0.43,-1.2198,0.6793
0.38,0.13,-1.2027,0.6731
-1.33,0.5,-1.2026,0.6694
0.41,1.75,-1.1786,0.6833
-1.32,0.49,-1.1784,0.6803
-1.99,0.58,-1.1849,0.6857
-1.32,0.51,-1.1849,0.6914
0.61,0.64,-1.1655,0.6985
-1.34,0.51,-1.159,0.6881
-0.29,-0.02,-1.1486,0.688
-1.34,2.47,-1.1488,0.7045
-2,-0.3,-1.1556,0.6938
-0.12,1.03,-1.1434,0.6972
-0.23,1.21,-1.1323,0.6943
-1.34,0.46,-1.1257,0.7123
-1.32,0.1,-1.1384,0.7071
-1.32,0.05,-1.1562,0.7011
0.33,-1.35,-1.1396,0.6827
-1.32,0.31,-1.1396,0.6816
-3.2,0.66,-1.1521,0.6837
-1.34,0.46,-1.1522,0.6878
-1.32,0.56,-1.1704,0.6896
-1.33,0.28,-1.1703,0.6842
0.12,0.18,-1.1558,0.6786
-3.02,0.42,-1.1726,0.6802
-1.32,0.84,-1.1726,0.6839
-0.06,0.46,-1.1599,0.6887
-1.32,1.24,-1.1739,0.6929
0.41,0.49,-1.1565,0.6889
-2,0.68,-1.1632,0.688
-1.33,1.37,-1.1456,0.6947
-1.34,0.08,-1.1457,0.686
-1.33,0.39,-1.1457,0.6804
-1.33,0.63,-1.1458,0.676
-1.33,0.52,-1.1603,0.6763
-1.35,0.87,-1.1605,0.6786
-3.2,0.76,-1.19,0.6819
-1.33,1.03,-1.1901,0.6843
-1.34,0.84,-1.19,0.6844
-1.33,0.38,-1.19,0.6823
-1.32,0.67,-1.1723,0.6882
0,-0.39,-1.1747,0.6743
-1.34,0.53,-1.1748,0.6777
-1.33,0.34,-1.1748,0.6663
-1.33,0.71,-1.1746,0.6659
0.84,0.36,-1.1529,0.6577
0.47,0.99,-1.1349,0.6394
-1.33,0.47,-1.1526,0.6471
-1.34,1.03,-1.1528,0.6551
-1.98,0.89,-1.1593,0.6564
-1.33,0.76,-1.1593,0.6561
0.59,1.32,-1.1401,0.661
0.07,0.12,-1.1403,0.6599
-1.35,0.47,-1.1574,0.6438
-1.32,1.32,-1.1571,0.6512
-1.33,0.84,-1.1572,0.6553
0.32,0.12,-1.1408,0.6467
-1.35,1.29,-1.141,0.659
-1.33,1.24,-1.1411,0.6669
-1.32,-1.06,-1.141,0.6488
-1.34,1.23,-1.1411,0.6486
-3.19,0.69,-1.1597,0.6428
0.04,0.64,-1.1459,0.6403
-1.32,0.27,-1.1459,0.6312
-1.32,0.33,-1.1459,0.625
-3.15,1.03,-1.164,0.6207
0.82,0.5,-1.1425,0.6368
0.62,0.22,-1.1252,0.6387
-3.18,0.62,-1.1435,0.6395
-3.21,0.74,-1.1427,0.6316
-0.28,0.31,-1.1323,0.6308
-1.98,0.47,-1.1388,0.6227
-1.32,-0.32,-1.1386,0.6151
-1.98,1.34,-1.1451,0.6186
-1.33,-0.1,-1.1452,0.6031
-1.33,0.88,-1.1453,0.6008
-1.33,0.57,-1.1453,0.5986
-2.16,1,-1.1536,0.6085
-1.33,1.34,-1.1535,0.6167
-1.32,0.35,-1.1765,0.6152
0.71,-0.53,-1.1561,0.6011
-1.33,0.76,-1.1561,0.5802
-1.35,0.04,-1.1564,0.5733
-2,0.61,-1.1631,0.5718
0.2,0.35,-1.1476,0.577
-1.33,0.32,-1.1476,0.5671
-0.08,-1.14,-1.1524,0.5446
-3.1,2.58,-1.1699,0.5613
-3.19,1.28,-1.1885,0.5636
-1.34,0.66,-1.1886,0.561
0.6,-0.32,-1.1653,0.5662
-3.02,0.74,-1.1822,0.5747
-1.33,0.87,-1.1822,0.5775
0.25,1.08,-1.1665,0.5871
-1.33,-1.35,-1.1666,0.564
-1.34,0.6,-1.1666,0.5676
-1.31,0.5,-1.1665,0.5639
0.16,0.75,-1.1516,0.5623
0.7,1.29,-1.1313,0.5687
-0.11,0.53,-1.1191,0.5639
0.68,0.38,-1.099,0.5634
-1.98,0.96,-1.1226,0.5717
-1.32,0.67,-1.1225,0.5734
-1.34,0.54,-1.14,0.5613
-1.34,-1.34,-1.1402,0.543
-1.35,0.82,-1.1338,0.5454
-1.34,1.28,-1.134,0.5531
-3.02,1.33,-1.1703,0.56
-1.32,0.93,-1.1701,0.5642
-1.35,-0.24,-1.1807,0.562
0.76,3.17,-1.1597,0.569
-1.33,0.58,-1.153,0.5778
-1.33,1.04,-1.1651,0.5779
-1.32,-0.88,-1.176,0.557
-1.33,0.74,-1.1759,0.5598
-1.35,0.69,-1.1762,0.5657
-1.35,0.71,-1.1765,0.5723
-1.32,0.44,-1.193,0.5902
-1.32,1.1,-1.193,0.5981
-1.33,0.53,-1.1743,0.5968
-1.79,-0.09,-1.1788,0.5913
-1.32,0.38,-1.1788,0.5895
-1.34,0.59,-1.1789,0.5926
-1.33,0.67,-1.1934,0.5975
-1.35,0.88,-1.1767,0.6021
-1.35,0.51,-1.177,0.5988
-1.32,0.37,-1.1896,0.5979
-1.33,1.24,-1.1897,0.5979
-3.19,0.45,-1.2257,0.5975
-1.34,0.44,-1.2191,0.5951
-1.35,0.81,-1.2193,0.5895
-1.33,1.19,-1.2192,0.6006
-1.96,-0.24,-1.2255,0.5943
-1.32,-1.1,-1.2254,0.577
-1.33,0.96,-1.2254,0.5814
-1.33,1.36,-1.2252,0.5863
-3.18,0.69,-1.225,0.5856
0.05,0.59,-1.2112,0.5812
-3.01,-1.35,-1.2279,0.5593
-1.32,0.4,-1.2278,0.5595
0.12,0.19,-1.2134,0.5547
-3.06,1.19,-1.244,0.5705
-1.33,0.74,-1.2439,0.5726
-1.34,0.57,-1.244,0.5749
-1.34,0.32,-1.2441,0.571
0.82,0.71,-1.2443,0.5745
-3.02,1.08,-1.2792,0.5754
-1.33,0.39,-1.2792,0.5746
-1.33,-1,-1.2791,0.5543
-1.33,0.73,-1.2726,0.5527
-1.33,0.73,-1.2726,0.5524
-1.35,-0.81,-1.292,0.5311
-0.06,0.5,-1.2933,0.5349
0.12,0.37,-1.2786,0.5339
-1.33,0.33,-1.2787,0.524
-1.34,0.79,-1.2788,0.5235
-3.21,0.33,-1.3141,0.5256
-3.18,0.51,-1.3324,0.5178
-1.33,2.03,-1.3324,0.5257
-1.34,0.32,-1.3326,0.5395
-1.74,0.56,-1.3366,0.5328
-1.33,1.42,-1.318,0.5401
-1.35,1.62,-1.3319,0.5499
-1.33,1.04,-1.332,0.5576
-2,-0.21,-1.3388,0.5522
-1.35,-0.01,-1.3208,0.5418
0.14,-0.42,-1.3276,0.5326
-1.32,0.45,-1.347,0.5349
1.47,0.86,-1.3005,0.5373
-1.34,0.06,-1.2818,0.5305
-1.33,0.56,-1.2923,0.533
-1.32,0.48,-1.2857,0.5331
0.24,0.2,-1.2701,0.5383
-1.32,1.07,-1.2635,0.5356
-1.33,0.32,-1.2635,0.5398
0.32,-0.29,-1.247,0.5281
-1.34,-0.16,-1.2471,0.5208
-1.33,0.38,-1.2388,0.5146
0.6,0.99,-1.2195,0.5111
-1.32,0.68,-1.2195,0.5144
-3.02,0.66,-1.2568,0.5263
-1.32,0.34,-1.2567,0.5221
-1.34,0.6,-1.2566,0.5277
-1.35,0.09,-1.2501,0.5225
-3.17,0.85,-1.2838,0.5275
-3.18,0.4,-1.3023,0.5283
-1.32,0.41,-1.3147,0.5438
-1.33,1.05,-1.297,0.5285
-1.34,3.35,-1.2785,0.5492
-1.33,0.48,-1.2784,0.5474
-1.34,0.59,-1.2978,0.5565
-2.02,0.69,-1.2878,0.556
-3.09,0.87,-1.3054,0.556
0.15,0.24,-1.3064,0.5476
-1.33,0.44,-1.3064,0.5655
-1.35,0.4,-1.3065,0.5635
-3.02,0.06,-1.3236,0.5591
0.67,0.42,-1.3185,0.5558
-3.18,0.06,-1.3573,0.5435
-0.13,0.62,-1.3575,0.5444
-1.33,0.6,-1.3776,0.5466
-3.18,0.6,-1.3896,0.543
-1.33,1.57,-1.3897,0.552
-1.34,0.68,-1.3897,0.5534
-1.33,1.52,-1.3896,0.582
0.08,0.81,-1.3753,0.5819
-1.35,0.76,-1.3754,0.5767
-1.33,0.17,-1.3585,0.5651
-1.32,0.99,-1.3585,0.5657
-1.32,1.04,-1.3582,0.5785
-1.35,0.32,-1.3793,0.55
0.23,1.38,-1.3637,0.558
0.52,0.69,-1.3452,0.5545
-1.32,0.69,-1.3452,0.5702
0.22,1.04,-1.3297,0.5732
-1.34,0.91,-1.3296,0.5754
-1.33,0.66,-1.3294,0.5749
-1.33,0.14,-1.3295,0.5719
-1.32,0.7,-1.3295,0.5679
0.14,0.79,-1.3148,0.5705
-1.33,0.89,-1.3102,0.5803
-1.32,0.68,-1.3102,0.5833
0.35,0.8,-1.2933,0.5854
-1.98,0.71,-1.2998,0.5858
-1.35,0.4,-1.2998,0.581
-1.32,0.64,-1.2995,0.5823
-3.02,1.02,-1.3165,0.5888
-1.35,1.36,-1.3167,0.59
0.76,0.75,-1.2772,0.593
-1.83,0.74,-1.2821,0.596
0.61,1.25,-1.2625,0.6004
-3.12,1.15,-1.2804,0.6
-1.33,0.77,-1.2741,0.6101
0.37,0.94,-1.2572,0.6305
-3.2,1.43,-1.2759,0.6352
-1.33,0.43,-1.2759,0.6259
-1.32,0.42,-1.2573,0.6232
-3.21,0.61,-1.2899,0.6234
-1.35,0.89,-1.2733,0.6458
-1.33,2.65,-1.2734,0.6683
0.3,0.82,-1.2716,0.6746
-1.34,0.12,-1.2544,0.6639
-3.02,0.56,-1.2713,0.6621
-1.73,0.75,-1.2752,0.6639
-1.34,1.61,-1.2752,0.6768
-1.33,0.55,-1.2967,0.6752
-1.33,1.06,-1.2798,0.675
-2.02,0.1,-1.2867,0.6721
-1.35,0.96,-1.2869,0.6917
-1.81,0.55,-1.2917,0.6899
-1.34,0.34,-1.2918,0.686
0.78,0.8,-1.2705,0.7021
-3.21,0.71,-1.302,0.7042
0.03,0.09,-1.3029,0.7014
-1.33,0.56,-1.3029,0.7037
-1.35,0.92,-1.303,0.705
-0.05,-1.35,-1.2714,0.6882
-1.32,0.34,-1.2528,0.6865
0.4,0.68,-1.2355,0.673
-1.32,0.75,-1.2353,0.6773
0.05,0.78,-1.2174,0.6795
-1.33,2.35,-1.2174,0.6888
0.12,0.44,-1.2027,0.677
0.72,0.65,-1.1822,0.6731
0.96,0.27,-1.1526,0.6779
1.65,0.58,-1.1226,0.6838
-1.34,0.81,-1.1374,0.6961
-1.32,0.7,-1.1374,0.6986
0.63,1.31,-1.1458,0.7031
0.44,0.74,-1.128,0.7099
1.46,0.92,-1.1001,0.7135
-1.33,,-1.1002,0.715858586
-1.33,,-1.1159,0.721122449
1.59,,-1.0868,0.717525773
0.18,,-1.0717,0.721666667
-1.35,,-1.0884,0.732315789
-1.33,,-1.0883,0.741808511
0.69,,-1.0681,0.745698925
-1.32,,-1.0873,0.743043478
0.73,,-1.0668,0.743736264
-1.32,,-1.0498,0.744666667
-1.33,,-1.0499,0.749213483
1.32,,-1.0233,0.750909091
-1.33,,-1.0231,0.758505747
-1.32,,-1.0046,0.75744186
1.15,,-0.9613,0.761647059
-1.33,,-0.9614,0.765833333
-3.02,,-0.9783,0.762409639
-3.02,,-0.9951,0.730853659
-3.11,,-1.0129,0.733950617
-2.01,,-1.0196,0.73575
-1.34,,-1.0128,0.736329114
-1.97,,-1.0016,0.734615385
-1.33,,-1.0164,0.741038961
0.24,,-1.0007,0.745
0.77,,-0.9795,0.7496
2.17,,-0.9276,0.758918919
-1.32,,-0.9475,0.763561644
0.82,,-0.9075,0.773333333
2.02,,-0.886,0.775492958
0.73,,-0.8654,0.778
0.07,,-0.8329,0.78057971
-1.34,,-0.833,0.768970588
0.98,,-0.8098,0.770298507
0.96,,-0.7869,0.758939394
0.04,,-0.7873,0.758153846
-1.32,,-0.787,0.758125
-1.33,,-0.787,0.767460317
-1.33,,-0.7871,0.763870968
-1.33,,-0.7872,0.759344262
-1.93,,-0.793,0.766666667
-1.33,,-0.8086,0.756271186
-1.87,,-0.8325,0.757413793
-1.32,,-0.8325,0.758596491
1.42,,-0.8205,0.753571429
-3.02,,-0.8373,0.750727273
0.15,,-0.8225,0.752407407
0.32,,-0.806,0.763962264
-1.35,,-0.8063,0.765192308
1.08,,-0.7969,0.764705882
0.7,,-0.7766,0.7622
-1.34,,-0.7768,0.763877551
-1.33,,-0.7936,0.763125
-2.06,,-0.7944,0.764255319
1.02,,-0.7707,0.772173913
0.77,,-0.7498,0.775111111
0.83,,-0.7113,0.769545455
0.19,,-0.6959,0.755813953
0.97,,-0.6938,0.755952381
-1.34,,-0.6889,0.756341463
2.12,,-0.6738,0.744
-1.34,,-0.656,0.733589744
-1.33,,-0.656,0.732631579
0.16,,-0.6581,0.727027027
-3.09,,-0.657,0.7075
0.55,,-0.6382,0.715428571
-1.34,,-0.6384,0.724117647
-1.33,,-0.6196,0.727575758
0.97,,-0.5964,0.7225
0.88,,-0.5743,0.660322581
0.96,,-0.5677,0.655
0.84,,-0.5459,0.673448276
-1.99,,-0.5356,0.6775
-1.33,,-0.5316,0.674814815
0.69,,-0.5113,0.638846154
1.45,,-0.4835,0.6424
-1.34,,-0.4836,0.625
0.7,,-0.4564,0.647826087
-3.03,,-0.4732,0.633636364
-1.33,,-0.4684,0.637619048
-1.34,,-0.4684,0.6525
-0.2,,-0.4782,0.644736842
-1.33,,-0.4594,0.641111111
-1.33,,-0.473,0.673529412
-1.33,,-0.473,0.680625
-1.32,,-0.4727,0.664666667
-1.99,,-0.4921,0.808571429
